,latlon,count,lon,lat
15518,"('-73.4986111', '41.2813889')",6,-73.4986111,41.2813889
15519,"('-116.5466667', '48.2025')",1,-116.5466667,48.2025
15520,"('-82.6744444', '39.9955556')",5,-82.6744444,39.9955556
15521,"('-75.436303', '39.840474')",1,-75.436303,39.840474
15522,"('-118.2541667', '34.1425')",25,-118.2541667,34.1425
15523,"('-93.6966667', '32.905')",2,-93.6966667,32.905
15524,"('-91.4361111', '43.905')",2,-91.4361111,43.905
15525,"('-80.5591667', '39.2827778')",2,-80.5591667,39.2827778
15526,"('-85.61', '42.9411111')",1,-85.61,42.9411111
15527,"('-90.3711111', '40.9477778')",15,-90.3711111,40.9477778
15528,"('-120.030183', '38.812963')",1,-120.030183,38.812963
15529,"('-122.365', '37.5841667')",5,-122.365,37.5841667
15530,"('-79.9130556', '39.7911111')",1,-79.9130556,39.7911111
15531,"('-89.795', '40.6916667')",2,-89.795,40.6916667
15532,"('-156.667884', '20.996403')",1,-156.667884,20.996403
15533,"('-88.2066667', '42.8813889')",2,-88.2066667,42.8813889
15534,"('-96.8041667', '32.5175')",2,-96.8041667,32.5175
15535,"('-78.6380556', '34.0269444')",1,-78.6380556,34.0269444
15536,"('-96.8108333', '32.7391667')",2,-96.8108333,32.7391667
15537,"('-91.996147', '44.306513')",1,-91.996147,44.306513
15538,"('-123.4533333', '38.7152778')",1,-123.4533333,38.7152778
15539,"('-82.777858', '27.876394')",1,-82.777858,27.876394
15540,"('-98.748117', '33.930965')",1,-98.748117,33.930965
15541,"('-86.691686', '41.480599')",1,-86.691686,41.480599
15542,"('-121.9947222', '42.7047222')",1,-121.9947222,42.7047222
15543,"('-90.9530556', '30.5755556')",4,-90.9530556,30.5755556
15544,"('-118.3013889', '34.2669444')",4,-118.3013889,34.2669444
15545,"('-85.3194444', '41.2305556')",2,-85.3194444,41.2305556
15546,"('-95.5569444', '38.7805556')",2,-95.5569444,38.7805556
15547,"('-86.6744444', '35.7883333')",1,-86.6744444,35.7883333
15548,"('-117.184591', '32.751221')",1,-117.184591,32.751221
15549,"('-89.2136111', '43.1836111')",8,-89.2136111,43.1836111
15550,"('-79.2716667', '39.9516667')",1,-79.2716667,39.9516667
15551,"('-121.8011111', '36.6844444')",5,-121.8011111,36.6844444
15552,"('-73.1002778', '43.8963889')",1,-73.1002778,43.8963889
15553,"('-73.735', '42.225')",2,-73.735,42.225
15554,"('-72.6511111', '41.9816667')",1,-72.6511111,41.9816667
15555,"('-104.2966667', '39.0355556')",1,-104.2966667,39.0355556
15556,"('-111.562587', '36.990559')",1,-111.562587,36.990559
15557,"('-90.9711111', '36.2613889')",8,-90.9711111,36.2613889
15558,"('-94.7402778', '32.5005556')",14,-94.7402778,32.5005556
15559,"('-80.4458333', '37.8016667')",2,-80.4458333,37.8016667
15560,"('-116.971968', '33.74752')",1,-116.971968,33.74752
15561,"('-122.8744444', '42.3266667')",39,-122.8744444,42.3266667
15562,"('-79.650211', '38.111733')",1,-79.650211,38.111733
15563,"('-87.7613889', '38.4108333')",3,-87.7613889,38.4108333
15564,"('-92.2808333', '42.4691667')",1,-92.2808333,42.4691667
15565,"('-113.3583333', '37.2386111')",1,-113.3583333,37.2386111
15566,"('-91.2', '35.2561111')",1,-91.2,35.2561111
15567,"('-80.9605556', '34.3075')",3,-80.9605556,34.3075
15568,"('-88.3147222', '36.6102778')",12,-88.3147222,36.6102778
15569,"('-83.8255556', '38.4194444')",1,-83.8255556,38.4194444
15570,"('-96.7472222', '33.4477778')",2,-96.7472222,33.4477778
15571,"('-80.953983', '41.859497')",1,-80.953983,41.859497
15572,"('-90.2125', '39.3436111')",5,-90.2125,39.3436111
15573,"('-82.9913889', '32.3833333')",1,-82.9913889,32.3833333
15574,"('-158.056896', '21.335391')",3,-158.056896,21.335391
15575,"('-70.302933', '41.632104')",1,-70.302933,41.632104
15576,"('-93.4619444', '41.7005556')",1,-93.4619444,41.7005556
15577,"('-81.789856', '26.142023')",1,-81.789856,26.142023
15578,"('-75.8902778', '40.155')",2,-75.8902778,40.155
15579,"('-71.449503', '41.450084')",1,-71.449503,41.450084
15580,"('-97.8888889', '39.1513889')",1,-97.8888889,39.1513889
15581,"('-78.253611', '42.392222')",1,-78.253611,42.392222
15582,"('-90.805', '39.6077778')",1,-90.805,39.6077778
15583,"('-82.6230556', '30.3727778')",1,-82.6230556,30.3727778
15584,"('-73.6613889', '42.4408333')",1,-73.6613889,42.4408333
15585,"('-115.5180556', '33.24')",1,-115.5180556,33.24
15586,"('-96.0080556', '32.7091667')",1,-96.0080556,32.7091667
15587,"('-77.520269', '39.018164')",1,-77.520269,39.018164
15588,"('-84.9441667', '34.2369444')",2,-84.9441667,34.2369444
15589,"('-75.26396', '38.808482')",1,-75.26396,38.808482
15590,"('-89.3805556', '38.3436111')",1,-89.3805556,38.3436111
15591,"('-79.8955556', '40.8611111')",11,-79.8955556,40.8611111
15592,"('-84.7591667', '36.2013889')",1,-84.7591667,36.2013889
15593,"('-81.4411111', '27.4952778')",7,-81.4411111,27.4952778
15594,"('-85.4888889', '42.9541667')",1,-85.4888889,42.9541667
15595,"('-83.9205556', '43.4763889')",1,-83.9205556,43.4763889
15596,"('-89.1833333', '45.4358333')",3,-89.1833333,45.4358333
15597,"('-121.2711111', '38.6447222')",13,-121.2711111,38.6447222
15598,"('-97.328818', '27.716432')",3,-97.328818,27.716432
15599,"('-79.8469444', '38.9258333')",5,-79.8469444,38.9258333
15600,"('-116.2883333', '33.7427778')",3,-116.2883333,33.7427778
15601,"('-91.6633333', '29.9108333')",1,-91.6633333,29.9108333
15602,"('-106.0080556', '37.0791667')",1,-106.0080556,37.0791667
15603,"('-88.2313889', '43.0116667')",17,-88.2313889,43.0116667
15604,"('-76.687467', '39.001777')",3,-76.687467,39.001777
15605,"('-78.6425', '38.7458333')",1,-78.6425,38.7458333
15606,"('-119.996166', '47.204576')",1,-119.996166,47.204576
15607,"('-98.6894444', '29.5777778')",1,-98.6894444,29.5777778
15608,"('-87.1680556', '45.1563889')",1,-87.1680556,45.1563889
15609,"('-74.1933333', '39.9388889')",3,-74.1933333,39.9388889
15610,"('-86.7533333', '39.6675')",1,-86.7533333,39.6675
15611,"('-68.324461', '47.112903')",1,-68.324461,47.112903
15612,"('-73.7288889', '40.8005556')",2,-73.7288889,40.8005556
15613,"('-83.9847222', '42.9119444')",3,-83.9847222,42.9119444
15614,"('-80.085', '32.6080556')",4,-80.085,32.6080556
15615,"('-73.677166', '41.787571')",1,-73.677166,41.787571
15616,"('-80.8894444', '37.6738889')",3,-80.8894444,37.6738889
15617,"('-93.7938889', '45.3055556')",4,-93.7938889,45.3055556
15618,"('-122.4155556', '44.7563889')",3,-122.4155556,44.7563889
15619,"('-98.9355556', '29.7233333')",2,-98.9355556,29.7233333
15620,"('-88.6091667', '37.8405556')",1,-88.6091667,37.8405556
15621,"('-83.6147222', '38.12')",1,-83.6147222,38.12
15622,"('-116.876415', '34.125566')",1,-116.876415,34.125566
15623,"('-74.686882', '39.533338')",1,-74.686882,39.533338
15624,"('-78.977038', '33.608757')",1,-78.977038,33.608757
15625,"('-74.5483333', '41.8477778')",3,-74.5483333,41.8477778
15626,"('-94.5561111', '32.8997222')",4,-94.5561111,32.8997222
15627,"('-82.2386111', '35.2080556')",2,-82.2386111,35.2080556
15628,"('-82.0316667', '27.89')",1,-82.0316667,27.89
15629,"('-86.1816667', '35.9297222')",1,-86.1816667,35.9297222
15630,"('-120.849992', '35.365945')",1,-120.849992,35.365945
15631,"('-88.0125', '42.9613889')",2,-88.0125,42.9613889
15632,"('-121.3288889', '38.7083333')",6,-121.3288889,38.7083333
15633,"('-121.171039', '39.134667')",1,-121.171039,39.134667
15634,"('-106.325682', '32.78724')",1,-106.325682,32.78724
15635,"('-79.7413889', '40.1538889')",1,-79.7413889,40.1538889
15636,"('-74.0408333', '41.0025')",1,-74.0408333,41.0025
15637,"('-91.5544444', '31.63')",1,-91.5544444,31.63
15638,"('-82.8030556', '37.3211111')",1,-82.8030556,37.3211111
15639,"('-85.5052778', '36.55')",3,-85.5052778,36.55
15640,"('-81.6377778', '29.6483333')",5,-81.6377778,29.6483333
15641,"('-73.4772222', '41.8791667')",3,-73.4772222,41.8791667
15642,"('-118.7736111', '34.1363889')",6,-118.7736111,34.1363889
15643,"('-119.89309', '39.532503')",1,-119.89309,39.532503
15644,"('-68.7363889', '44.5702778')",1,-68.7363889,44.5702778
15645,"('-76.4102778', '40.0952778')",2,-76.4102778,40.0952778
15646,"('-154.9508333', '19.4975')",4,-154.9508333,19.4975
15647,"('-72.9933333', '44.4052778')",1,-72.9933333,44.4052778
15648,"('-81.449872', '30.865401')",1,-81.449872,30.865401
15649,"('-76.0861111', '44.2394444')",1,-76.0861111,44.2394444
15650,"('-90.4683333', '31.2836111')",1,-90.4683333,31.2836111
15651,"('-96.340221', '30.612393')",1,-96.340221,30.612393
15652,"('-102.7888889', '38.7611111')",1,-102.7888889,38.7611111
15653,"('-83.457408', '42.348519')",1,-83.457408,42.348519
15654,"('-88.0894444', '41.6475')",3,-88.0894444,41.6475
15655,"('-73.5591667', '41.8038889')",2,-73.5591667,41.8038889
15656,"('-81.6327778', '38.3497222')",17,-81.6327778,38.3497222
15657,"('-82.1647222', '38.6241667')",1,-82.1647222,38.6241667
15658,"('-84.4577778', '39.4808333')",5,-84.4577778,39.4808333
15659,"('-80.7227778', '36.3955556')",1,-80.7227778,36.3955556
15660,"('-79.2916667', '34.5363889')",1,-79.2916667,34.5363889
15661,"('-74.5755556', '39.3397222')",2,-74.5755556,39.3397222
15662,"('-116.48998', '33.868276')",1,-116.48998,33.868276
15663,"('-121.9555556', '36.9880556')",4,-121.9555556,36.9880556
15664,"('-93.5525', '32.3480556')",3,-93.5525,32.3480556
15665,"('-80.335', '32.4791667')",1,-80.335,32.4791667
15666,"('-97.3566667', '42.3786111')",1,-97.3566667,42.3786111
15667,"('-102.6138889', '37.4083333')",2,-102.6138889,37.4083333
15668,"('-119.4844444', '37.0808333')",5,-119.4844444,37.0808333
15669,"('-95.5722222', '46.5944444')",1,-95.5722222,46.5944444
15670,"('-104.9847222', '40.5291667')",1,-104.9847222,40.5291667
15671,"('-77.7202778', '39.6416667')",23,-77.7202778,39.6416667
15672,"('-157.841111', '21.461111')",1,-157.841111,21.461111
15673,"('-76.5125', '38.8416667')",1,-76.5125,38.8416667
15674,"('-81.1511111', '36.6222222')",2,-81.1511111,36.6222222
15675,"('-95.95154', '32.858805')",3,-95.95154,32.858805
15676,"('-73.0052778', '40.6838889')",1,-73.0052778,40.6838889
15677,"('-94.540496', '36.188137')",1,-94.540496,36.188137
15678,"('-115.3794444', '32.8111111')",2,-115.3794444,32.8111111
15679,"('-90.763463', '39.987271')",2,-90.763463,39.987271
15680,"('-120.4169444', '47.4869444')",3,-120.4169444,47.4869444
15681,"('-111.8355556', '39.7102778')",2,-111.8355556,39.7102778
15682,"('-76.5952778', '37.6058333')",1,-76.5952778,37.6058333
15683,"('-96.6652778', '32.5338889')",1,-96.6652778,32.5338889
15684,"('-93.7102778', '45.7344444')",1,-93.7102778,45.7344444
15685,"('-75.129221', '43.10729')",1,-75.129221,43.10729
15686,"('-88.3422222', '30.4761111')",3,-88.3422222,30.4761111
15687,"('-77.9361111', '36.2558333')",1,-77.9361111,36.2558333
15688,"('-84.0752778', '37.0244444')",1,-84.0752778,37.0244444
15689,"('-122.753327', '46.417003')",1,-122.753327,46.417003
15690,"('-83.5102778', '35.7141667')",2,-83.5102778,35.7141667
15691,"('-99.2302778', '30.7486111')",1,-99.2302778,30.7486111
15692,"('-78.4577778', '35.9230556')",3,-78.4577778,35.9230556
15693,"('-81.1236111', '28.6416667')",2,-81.1236111,28.6416667
15694,"('-78.31', '42.7633333')",2,-78.31,42.7633333
15695,"('-84.213531', '33.941213')",1,-84.213531,33.941213
15696,"('-80.4866667', '33.475')",2,-80.4866667,33.475
15697,"('-88.8813889', '40.7433333')",2,-88.8813889,40.7433333
15698,"('-73.195509', '43.003675')",2,-73.195509,43.003675
15699,"('-78.020915', '42.698575')",1,-78.020915,42.698575
15700,"('-84.44', '39.0216667')",1,-84.44,39.0216667
15701,"('-81.9294444', '35.36')",2,-81.9294444,35.36
15702,"('-96.2022222', '30.4683333')",1,-96.2022222,30.4683333
15703,"('-83.8047222', '44.3777778')",1,-83.8047222,44.3777778
15704,"('-71.8863889', '41.8025')",3,-71.8863889,41.8025
15705,"('-118.606891', '34.193917')",1,-118.606891,34.193917
15706,"('-87.814315', '41.768604')",1,-87.814315,41.768604
15707,"('-114.625772', '34.92472')",1,-114.625772,34.92472
15708,"('-84.903263', '45.739044')",1,-84.903263,45.739044
15709,"('-78.1191667', '35.7805556')",1,-78.1191667,35.7805556
15710,"('-80.1427778', '39.485')",6,-80.1427778,39.485
15711,"('-88.1208333', '42.5125')",2,-88.1208333,42.5125
15712,"('-115.798936', '37.276675')",1,-115.798936,37.276675
15713,"('-83.8736111', '31.1997222')",1,-83.8736111,31.1997222
15714,"('-119.198196', '37.690211')",1,-119.198196,37.690211
15715,"('-82.175', '27.85')",2,-82.175,27.85
15716,"('-71.8291667', '41.7075')",1,-71.8291667,41.7075
15717,"('-81.9286111', '31.9363889')",2,-81.9286111,31.9363889
15718,"('-93.7572222', '30.8483333')",1,-93.7572222,30.8483333
15719,"('-106.9080556', '40.1525')",1,-106.9080556,40.1525
15720,"('-79.9808333', '40.8877778')",1,-79.9808333,40.8877778
15721,"('-90.6208333', '42.2958333')",1,-90.6208333,42.2958333
15722,"('-122.4841667', '37.8591667')",5,-122.4841667,37.8591667
15723,"('-117.6811111', '47.5730556')",5,-117.6811111,47.5730556
15724,"('-73.4369444', '41.0638889')",1,-73.4369444,41.0638889
15725,"('-88.95', '40.9577778')",1,-88.95,40.9577778
15726,"('-86.3119444', '36.4816667')",1,-86.3119444,36.4816667
15727,"('-92.1738889', '33.4463889')",1,-92.1738889,33.4463889
15728,"('-118.1869444', '34.1991667')",1,-118.1869444,34.1991667
15729,"('-117.1083333', '34.2077778')",4,-117.1083333,34.2077778
15730,"('-84.2830556', '33.3869444')",7,-84.2830556,33.3869444
15731,"('-74.3788889', '39.9544444')",1,-74.3788889,39.9544444
15732,"('-73.922209', '45.297874')",1,-73.922209,45.297874
15733,"('-73.9980556', '40.8480556')",1,-73.9980556,40.8480556
15734,"('-94.4475', '42.7294444')",1,-94.4475,42.7294444
15735,"('-158.000057', '21.438912')",3,-158.000057,21.438912
15736,"('-80.7683333', '40.7719444')",9,-80.7683333,40.7719444
15737,"('-75.715', '41.5980556')",2,-75.715,41.5980556
15738,"('-96.8719444', '35.8947222')",1,-96.8719444,35.8947222
15739,"('-81.804579', '41.398384')",2,-81.804579,41.398384
15740,"('-83.3527778', '42.3683333')",14,-83.3527778,42.3683333
15741,"('-97.37', '30.3494444')",3,-97.37,30.3494444
15742,"('-97.516428', '35.46756')",8,-97.516428,35.46756
15743,"('-116.9505556', '47.7180556')",14,-116.9505556,47.7180556
15744,"('-98.7369444', '31.9491667')",7,-98.7369444,31.9491667
15745,"('-105.6361111', '41.4775')",1,-105.6361111,41.4775
15746,"('-92.6441667', '41.2963889')",2,-92.6441667,41.2963889
15747,"('-73.5141667', '42.9144444')",2,-73.5141667,42.9144444
15748,"('-73.9927778', '40.3041667')",7,-73.9927778,40.3041667
15749,"('-70.7630556', '43.0716667')",16,-70.7630556,43.0716667
15750,"('-114.6622222', '48.1055556')",1,-114.6622222,48.1055556
15751,"('-76.895717', '42.162801')",1,-76.895717,42.162801
15752,"('-76.3044444', '43.0391667')",1,-76.3044444,43.0391667
15753,"('-104.7797222', '37.6241667')",2,-104.7797222,37.6241667
15754,"('-83.0641667', '34.7647222')",2,-83.0641667,34.7647222
15755,"('-117.912853', '34.955447')",1,-117.912853,34.955447
15756,"('-75.7327778', '40.8758333')",5,-75.7327778,40.8758333
15757,"('-81.8363889', '38.3855556')",3,-81.8363889,38.3855556
15758,"('-95.5375', '29.6183333')",2,-95.5375,29.6183333
15759,"('-97.7436111', '31.435')",4,-97.7436111,31.435
15760,"('-79.3402778', '40.3213889')",1,-79.3402778,40.3213889
15761,"('-89.0722222', '42.4525')",3,-89.0722222,42.4525
15762,"('-75.425732', '39.864819')",3,-75.425732,39.864819
15763,"('-75.8308333', '37.6616667')",1,-75.8308333,37.6616667
15764,"('-74.439601', '41.55426')",2,-74.439601,41.55426
15765,"('-94.7286111', '42.0569444')",3,-94.7286111,42.0569444
15766,"('-113.2994444', '43.6366667')",3,-113.2994444,43.6366667
15767,"('-90.9808333', '38.3452778')",3,-90.9808333,38.3452778
15768,"('-82.7472222', '36.8816667')",2,-82.7472222,36.8816667
15769,"('-76.975251', '38.529288')",2,-76.975251,38.529288
15770,"('-116.8122222', '43.5455556')",3,-116.8122222,43.5455556
15771,"('-93.0733333', '39.7844444')",3,-93.0733333,39.7844444
15772,"('-110.452354', '33.351525')",1,-110.452354,33.351525
15773,"('-121.129656', '37.4716')",1,-121.129656,37.4716
15774,"('-123.9666667', '45.4611111')",2,-123.9666667,45.4611111
15775,"('-104.9330556', '39.705')",1,-104.9330556,39.705
15776,"('-105.502221', '44.291092')",1,-105.502221,44.291092
15777,"('-80.3919444', '34.7730556')",1,-80.3919444,34.7730556
15778,"('-74.513764', '40.31622')",1,-74.513764,40.31622
15779,"('-87.7947222', '36.0838889')",4,-87.7947222,36.0838889
15780,"('-71.0230556', '43.9630556')",1,-71.0230556,43.9630556
15781,"('-82.1069444', '40.8086111')",1,-82.1069444,40.8086111
15782,"('-92.3452778', '39.1711111')",1,-92.3452778,39.1711111
15783,"('-76.62', '39.4369444')",1,-76.62,39.4369444
15784,"('-112.8536111', '42.7861111')",1,-112.8536111,42.7861111
15785,"('-75.5097222', '39.7661111')",1,-75.5097222,39.7661111
15786,"('-84.6597222', '43.3788889')",2,-84.6597222,43.3788889
15787,"('-82.194817', '26.527578')",1,-82.194817,26.527578
15788,"('-117.958675', '34.019734')",1,-117.958675,34.019734
15789,"('-99.8969444', '34.3111111')",1,-99.8969444,34.3111111
15790,"('-96.8305556', '39.2988889')",1,-96.8305556,39.2988889
15791,"('-87.4155556', '38.7594444')",1,-87.4155556,38.7594444
15792,"('-94.4369444', '43.8277778')",1,-94.4369444,43.8277778
15793,"('-75.070436', '43.038959')",1,-75.070436,43.038959
15794,"('-89.0861111', '46.7638889')",2,-89.0861111,46.7638889
15795,"('-94.9502778', '38.4972222')",1,-94.9502778,38.4972222
15796,"('-81.444722', '36.700833')",2,-81.444722,36.700833
15797,"('-122.339012', '47.754465')",1,-122.339012,47.754465
15798,"('-96.2616667', '38.5069444')",1,-96.2616667,38.5069444
15799,"('-76.3461111', '40.7816667')",1,-76.3461111,40.7816667
15800,"('-103.4694444', '39.1361111')",1,-103.4694444,39.1361111
15801,"('-83.6469444', '31.4716667')",1,-83.6469444,31.4716667
15802,"('-75.915', '40.9280556')",1,-75.915,40.9280556
15803,"('-72.0630556', '42.9075')",2,-72.0630556,42.9075
15804,"('-84.1125', '40.1447222')",1,-84.1125,40.1447222
15805,"('-82.5588889', '34.9352778')",1,-82.5588889,34.9352778
15806,"('-92.185', '46.6763889')",1,-92.185,46.6763889
15807,"('-117.6488889', '34.9994444')",1,-117.6488889,34.9994444
15808,"('-83.1725', '37.0327778')",1,-83.1725,37.0327778
15809,"('-75.3163889', '40.9294444')",1,-75.3163889,40.9294444
15810,"('-76.5361111', '39.0991667')",2,-76.5361111,39.0991667
15811,"('-87.935893', '41.769753')",2,-87.935893,41.769753
15812,"('-83.4658333', '40.3347222')",1,-83.4658333,40.3347222
15813,"('-88.3052778', '41.8875')",6,-88.3052778,41.8875
15814,"('-84.4180556', '39.2561111')",1,-84.4180556,39.2561111
15815,"('-80.3472222', '41.0036111')",16,-80.3472222,41.0036111
15816,"('-81.453449', '41.605327')",1,-81.453449,41.605327
15817,"('-71.7355556', '42.8433333')",1,-71.7355556,42.8433333
15818,"('-111.784729', '45.702817')",1,-111.784729,45.702817
15819,"('-88.4194444', '41.2413889')",1,-88.4194444,41.2413889
15820,"('-84.6919444', '43.1047222')",1,-84.6919444,43.1047222
15821,"('-120.925', '38.6658333')",3,-120.925,38.6658333
15822,"('-77.4319444', '34.49')",3,-77.4319444,34.49
15823,"('-112.950187', '34.891129')",1,-112.950187,34.891129
15824,"('-90.4205556', '35.5327778')",3,-90.4205556,35.5327778
15825,"('-116.9683333', '44.2511111')",3,-116.9683333,44.2511111
15826,"('-118.9952778', '34.2572222')",1,-118.9952778,34.2572222
15827,"('-79.836996', '40.611456')",1,-79.836996,40.611456
15828,"('-112.2405556', '34.53')",1,-112.2405556,34.53
15829,"('-79.4033333', '41.685')",1,-79.4033333,41.685
15830,"('-111.52196', '33.396889')",3,-111.52196,33.396889
15831,"('-97.1077778', '32.7355556')",59,-97.1077778,32.7355556
15832,"('-73.924225', '41.189608')",1,-73.924225,41.189608
15833,"('-120.547847', '46.996514')",1,-120.547847,46.996514
15834,"('-82.541764', '27.32338')",1,-82.541764,27.32338
15835,"('-111.926052', '33.49417')",1,-111.926052,33.49417
15836,"('-74.5697222', '40.7186111')",4,-74.5697222,40.7186111
15837,"('-81.963263', '38.716668')",1,-81.963263,38.716668
15838,"('-93.0355556', '41.4588889')",1,-93.0355556,41.4588889
15839,"('-75.3375', '39.8722222')",1,-75.3375,39.8722222
